# 
#  File provided by FC & PS - April 22 '08 -Deglaciation model for the ALPS  
#  * Here melting follows the eustatic curve of the FEN component of ICE5G *
#
   1   12.7840   48.0692     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   2   13.0343   48.0193     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   3   13.5342   47.9185     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   4   13.7839   47.8677     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   5   12.0534   48.0582     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   6   12.3033   48.0093     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   7   12.8027   47.9106     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   8   13.0520   47.8608     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   9   13.3012   47.8107     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  10   13.5501   47.7604     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  11   13.7988   47.7098     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  12   14.0474   47.6589     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  13   14.2958   47.6078     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  14   14.5439   47.5563     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  15   11.0765   48.0913     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  16   11.8255   47.9475     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  17   12.0747   47.8990     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  18   12.3238   47.8502     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  19   12.5726   47.8012     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  20   12.8212   47.7519     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  21   13.0696   47.7023     0.1000    750.0000  725.7735  678.3542  633.0046  565.3920  499.8837  391.0764  254.3482  177.0425  130.8678   88.1731   43.5203   14.5997    2.6726    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
