                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
LAURENTIDE      *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
 262  271.0000   89   40.5000   577.0000  566.0000  543.0000  476.0000  210.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  272.0000   88   40.5000   577.0000  566.0000  543.0000  476.0000  210.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  273.0000   87   40.5000   577.0000  566.0000  543.0000  476.0000  210.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  274.0000   86   40.5000   577.0000  566.0000  543.0000  476.0000  210.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  275.0000   85   40.5000   577.0000  566.0000  543.0000  476.0000  210.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  276.0000   84   40.5000   577.0000  566.0000  543.0000  476.0000  210.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  277.0000   83   40.5000   577.0000  566.0000  543.0000  476.0000  210.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  283.0000   77   40.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  284.0000   76   40.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  285.0000   75   40.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  286.0000   74   40.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 262  287.0000   73   40.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  271.0000   89   41.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  272.0000   88   41.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  273.0000   87   41.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  274.0000   86   41.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  275.0000   85   41.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  276.0000   84   41.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  277.0000   83   41.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  278.0000   82   41.5000   575.0000  569.0000  558.5000  530.0000  500.0000  469.0000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  279.0000   81   41.5000   575.0000  569.0000  558.5000  530.0000  500.0000  469.0000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  280.0000   80   41.5000   575.0000  569.0000  558.5000  530.0000  500.0000  469.0000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  281.0000   79   41.5000   575.0000  569.0000  558.5000  530.0000  500.0000  469.0000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  282.0000   78   41.5000   575.0000  569.0000  558.5000  530.0000  500.0000  469.0000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  283.0000   77   41.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  284.0000   76   41.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  285.0000   75   41.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  286.0000   74   41.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 264  287.0000   73   41.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  263.0000   97   42.5000  1700.0000 1690.5000 1673.5000 1651.5000 1632.5000 1621.6666  807.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  264.0000   96   42.5000  1700.0000 1690.5000 1673.5000 1651.5000 1632.5000 1621.6666  807.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  265.0000   95   42.5000  1700.0000 1690.5000 1673.5000 1651.5000 1632.5000 1621.6666  807.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  271.0000   89   42.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  272.0000   88   42.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  273.0000   87   42.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  274.0000   86   42.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  275.0000   85   42.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  276.0000   84   42.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  277.0000   83   42.5000   589.0000  583.5000  573.0000  535.0000  493.5000  472.0000  229.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  278.0000   82   42.5000   575.0000  569.0000  558.5000  530.0000  500.0000  469.0000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  279.0000   81   42.5000   575.0000  569.0000  558.5000  530.0000  500.0000  469.0000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  280.0000   80   42.5000   575.0000  569.0000  558.5000  530.0000  500.0000  469.0000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  281.0000   79   42.5000   575.0000  569.0000  558.5000  530.0000  500.0000  469.0000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  282.0000   78   42.5000   575.0000  569.0000  558.5000  530.0000  500.0000  469.0000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  283.0000   77   42.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  284.0000   76   42.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  285.0000   75   42.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  286.0000   74   42.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  287.0000   73   42.5000   458.0000  448.5000  429.5000  402.0000  192.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  288.0000   72   42.5000   653.0000  639.0000  612.0000  573.0000  273.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 266  289.0000   71   42.5000   653.0000  639.0000  612.0000  573.0000  273.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  261.0000   99   43.5000  1700.0000 1690.5000 1673.5000 1651.5000 1632.5000 1621.6666  807.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  262.0000   98   43.5000  1700.0000 1690.5000 1673.5000 1651.5000 1632.5000 1621.6666  807.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  263.0000   97   43.5000  1700.0000 1690.5000 1673.5000 1651.5000 1632.5000 1621.6666  807.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  264.0000   96   43.5000  1700.0000 1690.5000 1673.5000 1651.5000 1632.5000 1621.6666  807.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  265.0000   95   43.5000  1700.0000 1690.5000 1673.5000 1651.5000 1632.5000 1621.6666  807.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  271.0000   89   43.5000  2023.0000 2005.5000 1973.5000 1880.0000 1780.5000 1728.6666 1414.6666  660.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  272.0000   88   43.5000  2023.0000 2005.5000 1973.5000 1880.0000 1780.5000 1728.6666 1414.6666  660.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  273.0000   87   43.5000  2023.0000 2005.5000 1973.5000 1880.0000 1780.5000 1728.6666 1414.6666  660.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  274.0000   86   43.5000  2023.0000 2005.5000 1973.5000 1880.0000 1780.5000 1728.6666 1414.6666  660.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  275.0000   85   43.5000  2023.0000 2005.5000 1973.5000 1880.0000 1780.5000 1728.6666 1414.6666  660.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  276.0000   84   43.5000  2023.0000 2005.5000 1973.5000 1880.0000 1780.5000 1728.6666 1414.6666  660.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  277.0000   83   43.5000  2023.0000 2005.5000 1973.5000 1880.0000 1780.5000 1728.6666 1414.6666  660.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  278.0000   82   43.5000  1722.0000 1703.5000 1663.0000 1609.5000 1566.5000 1535.6666 1309.0000  665.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  279.0000   81   43.5000  1722.0000 1703.5000 1663.0000 1609.5000 1566.5000 1535.6666 1309.0000  665.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  280.0000   80   43.5000  1737.0000 1718.5000 1678.0000 1624.5000 1581.5000 1550.6666 1324.0000  675.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  281.0000   79   43.5000  1752.0000 1733.5000 1693.0000 1639.5000 1596.5000 1565.6666 1339.0000  685.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  282.0000   78   43.5000  1752.0000 1733.5000 1693.0000 1639.5000 1596.5000 1565.6666 1339.0000  685.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  283.0000   77   43.5000  1589.0000 1576.5000 1554.5000 1514.0000 1464.5000 1435.0000 1211.0000  594.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  284.0000   76   43.5000  1589.0000 1576.5000 1554.5000 1514.0000 1464.5000 1435.0000 1211.0000  594.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 268  285.0000   75   43.5000  1558.5000 1546.0000 1524.0000 1483.5000 1434.0000 1404.5000 1180.5000  574.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
