ANTARCTICA      *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
   1    0.0000  180  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1    1.0000  179  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1    2.0000  178  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1    3.0000  177  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1    4.0000  176  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1    5.0000  175  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1    6.0000  174  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1    7.0000  173  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1    8.0000  172  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1    9.0000  171  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   10.0000  170  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   11.0000  169  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   12.0000  168  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   13.0000  167  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   14.0000  166  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   15.0000  165  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   16.0000  164  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   17.0000  163  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   18.0000  162  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   19.0000  161  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   20.0000  160  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   21.0000  159  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
   1   22.0000  158  -89.5000  3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3593.0000 3478.3333 3230.0000 3191.6667 3107.0000 3008.6667 2950.6667 2901.6667 2852.6667 2828.0000 2828.0000 2828.0000 2828.0000
