 286  354.0000    6   52.5000    86.0000   43.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 286  355.0000    5   52.5000   100.0000   50.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 286  356.0000    4   52.5000   152.2000  100.9500   43.6000   31.2500   12.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 286  357.0000    3   52.5000   149.0000  124.3500   88.2000   63.3500   25.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287    0.0000  180   53.5000   286.7000  189.2000   87.5000   79.1500   37.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287    1.0000  179   53.5000   290.0000  213.7500  131.2500   90.6000   28.1000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287    2.0000  178   53.5000   326.7000  209.2000   87.5000   41.6500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   11.0000  169   53.5000   520.0000  492.0000  232.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   12.0000  168   53.5000   520.0000  492.0000  232.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   13.0000  167   53.5000   533.0000  510.0000  469.5000  444.5000  218.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   14.0000  166   53.5000   533.0000  521.5000  503.0000  491.5000  478.0000  461.0000  226.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   15.0000  165   53.5000   533.0000  521.5000  503.0000  491.5000  478.0000  461.0000  226.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   16.0000  164   53.5000   533.0000  521.5000  503.0000  491.5000  478.0000  461.0000  226.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   17.0000  163   53.5000   479.0000  470.5000  459.0000  451.5000  438.0000  418.0000  203.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   18.0000  162   53.5000   479.0000  470.5000  459.0000  451.5000  438.0000  418.0000  203.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   19.0000  161   53.5000   479.0000  461.5000  436.5000  422.0000  372.5000  165.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   20.0000  160   53.5000   479.0000  461.5000  329.2500  211.0000  103.7500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 287   21.0000  159   53.5000   479.0000  461.5000  222.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 288  349.0000   11   53.5000   300.0000  218.7500   68.7500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 288  350.0000   10   53.5000   210.5000  189.2500  141.0000   81.2500   24.2500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 288  351.0000    9   53.5000   204.0000  204.0000  195.0000  166.1000   99.1000   50.9000   24.9000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 288  352.0000    8   53.5000   247.0000  247.0000  233.0000  207.6000  150.6000  102.8333   50.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 288  353.0000    7   53.5000   203.5000  203.5000  191.5000  166.1000  102.8500   51.9000   25.4000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 288  354.0000    6   53.5000   108.7000   77.7000   46.7000   39.5000   16.1500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 288  355.0000    5   53.5000   101.3000   50.6500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 288  356.0000    4   53.5000   247.2000  199.3500  125.7500   50.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 288  357.0000    3   53.5000   337.2000  301.2000  219.8500   87.2500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 288  358.0000    2   53.5000   395.0000  365.0000  281.5000  114.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289    0.0000  180   54.5000   300.0000  287.5000  262.5000  237.5000  112.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289    1.0000  179   54.5000   300.0000  287.5000  262.5000  237.5000  112.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289    2.0000  178   54.5000   300.0000  287.5000  200.0000  118.7500   56.2500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289    3.0000  177   54.5000   300.0000  287.5000  137.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   10.0000  170   54.5000   925.0000  887.0000  826.0000  716.5000  315.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   11.0000  169   54.5000   617.0000  585.5000  535.0000  485.0000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   12.0000  168   54.5000   342.0000  331.5000  316.0000  305.0000  295.0000  281.6667  136.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   13.0000  167   54.5000   533.0000  521.5000  503.0000  491.5000  478.0000  461.0000  226.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   14.0000  166   54.5000   533.0000  521.5000  503.0000  491.5000  478.0000  461.0000  226.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   15.0000  165   54.5000   533.0000  521.5000  503.0000  491.5000  478.0000  461.0000  226.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   16.0000  164   54.5000   587.5000  576.0000  557.5000  546.0000  532.5000  515.5000  263.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   17.0000  163   54.5000   647.0000  638.5000  620.5000  601.0000  586.0000  570.0000  283.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   18.0000  162   54.5000   625.0000  616.5000  598.5000  579.0000  564.0000  548.0000  268.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   19.0000  161   54.5000   625.0000  616.5000  598.5000  579.0000  564.0000  548.0000  268.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   20.0000  160   54.5000   659.0000  650.5000  632.5000  613.0000  598.0000  582.0000  291.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   21.0000  159   54.5000   625.0000  616.5000  598.5000  579.0000  564.0000  548.0000  268.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   22.0000  158   54.5000   625.0000  616.5000  598.5000  579.0000  564.0000  548.0000  268.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   23.0000  157   54.5000   625.0000  616.5000  598.5000  579.0000  564.0000  548.0000  268.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   24.0000  156   54.5000   625.0000  616.5000  598.5000  579.0000  564.0000  548.0000  268.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   25.0000  155   54.5000   625.0000  607.5000  567.0000  527.5000  255.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   26.0000  154   54.5000   625.0000  607.5000  295.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   27.0000  153   54.5000   625.0000  607.5000  295.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 289   28.0000  152   54.5000   625.0000  607.5000  295.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  349.0000   11   54.5000   400.0000  387.5000  187.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  350.0000   10   54.5000   618.0000  605.5000  296.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  351.0000    9   54.5000   451.7000  439.2000  407.5000  375.8000  181.6500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  352.0000    8   54.5000   357.5000  357.5000  357.5000  345.7500  328.5000  310.5000  149.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  353.0000    7   54.5000   486.0000  486.0000  486.0000  474.0000  457.5000  444.0000  217.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  354.0000    6   54.5000   400.0000  400.0000  400.0000  396.0000  387.0000  372.6667  181.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  355.0000    5   54.5000   340.0000  340.0000  280.6000  247.7000  202.9500  103.9000   38.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  356.0000    4   54.5000   346.7000  346.7000  312.1000  276.7500  177.1000   77.1333   38.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  357.0000    3   54.5000   344.7000  344.7000  342.7000  310.7000  191.3500   97.9000   46.9000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  358.0000    2   54.5000   257.2000  257.2000  252.2000  217.6000   94.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 290  359.0000    1   54.5000   282.5000  273.1000  254.3500  224.8500  102.3500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291    0.0000  180   55.5000   445.7000  433.2000  408.2000  383.2000  185.3500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291    1.0000  179   55.5000   456.7000  444.2000  419.2000  394.2000  190.8500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291    2.0000  178   55.5000   409.2000  396.7000  371.7000  270.8500   91.2500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291    3.0000  177   55.5000   374.0000  361.5000  256.6000   82.1000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   10.0000  170   55.5000   925.0000  887.0000  424.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   11.0000  169   55.5000   593.0000  562.5000  513.0000  465.0000  218.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   12.0000  168   55.5000   645.5000  635.0000  619.5000  608.5000  598.5000  585.1667  288.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   13.0000  167   55.5000   802.0000  791.0000  769.0000  743.0000  722.0000  709.0000  355.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   14.0000  166   55.5000   826.0000  815.0000  793.0000  767.0000  746.0000  733.0000  371.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   15.0000  165   55.5000   829.0000  818.0000  796.0000  770.0000  749.0000  736.0000  373.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   16.0000  164   55.5000   845.5000  834.5000  812.5000  786.5000  765.5000  752.5000  384.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   17.0000  163   55.5000   794.0000  780.0000  750.0000  706.5000  671.5000  653.6667  340.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   18.0000  162   55.5000   776.0000  762.0000  732.0000  688.5000  653.5000  635.6667  328.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   19.0000  161   55.5000   780.0000  766.0000  736.0000  692.5000  657.5000  639.6667  330.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   20.0000  160   55.5000   789.5000  775.5000  745.5000  702.0000  667.0000  649.1667  337.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   21.0000  159   55.5000   752.0000  738.0000  708.0000  664.5000  629.5000  611.6667  312.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   22.0000  158   55.5000   981.0000  964.0000  933.0000  898.5000  871.0000  836.6667  416.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   23.0000  157   55.5000   912.0000  895.0000  864.0000  829.5000  802.0000  767.6667  370.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   24.0000  156   55.5000   912.0000  895.0000  864.0000  829.5000  802.0000  767.6667  370.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   25.0000  155   55.5000   912.0000  895.0000  864.0000  829.5000  802.0000  767.6667  370.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   26.0000  154   55.5000   912.0000  895.0000  864.0000  829.5000  802.0000  767.6667  370.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   27.0000  153   55.5000   696.0000  684.5000  661.5000  633.0000  607.5000  581.6667  282.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   28.0000  152   55.5000   696.0000  672.5000  620.5000  563.5000  267.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   29.0000  151   55.5000   696.0000  672.5000  620.5000  563.5000  267.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   30.0000  150   55.5000   696.0000  672.5000  324.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 291   31.0000  149   55.5000   696.0000  672.5000  324.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 292  350.0000   10   55.5000  1083.0000  541.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 292  351.0000    9   55.5000  1083.0000  864.5000  638.5000  621.0000  305.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 292  352.0000    8   55.5000   607.5000  601.2500  588.7500  556.0000  264.7500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 292  353.0000    7   55.5000   615.5000  615.5000  615.5000  583.7500  452.5000  176.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
 292  354.0000    6   55.5000   609.0000  609.0000  609.0000  587.5000  516.7500  234.8333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
