ANDES		*REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009 
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
                *REVISED* ICE-5G GS & FC October 21 2009
  70  289.0000   71  -55.5000   387.0000  387.0000  387.0000  349.5000  280.0000  126.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  70  290.0000   70  -55.5000   387.0000  387.0000  387.0000  349.5000  280.0000  126.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  70  291.0000   69  -55.5000   387.0000  387.0000  387.0000  349.5000  280.0000  126.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  70  292.0000   68  -55.5000   387.0000  387.0000  387.0000  349.5000  280.0000  126.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  70  293.0000   67  -55.5000   387.0000  387.0000  387.0000  349.5000  280.0000  126.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  72  286.0000   74  -54.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  72  287.0000   73  -54.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  72  288.0000   72  -54.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  72  289.0000   71  -54.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  72  290.0000   70  -54.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  72  291.0000   69  -54.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  72  292.0000   68  -54.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  74  286.0000   74  -53.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  74  287.0000   73  -53.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  74  288.0000   72  -53.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  74  289.0000   71  -53.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  74  290.0000   70  -53.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  74  291.0000   69  -53.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  74  292.0000   68  -53.5000   628.0000  628.0000  628.0000  572.5000  481.5000  227.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  76  285.0000   75  -52.5000   479.0000  479.0000  479.0000  434.0000  350.5000  160.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  76  286.0000   74  -52.5000   479.0000  479.0000  479.0000  434.0000  350.5000  160.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  76  287.0000   73  -52.5000   479.0000  479.0000  479.0000  434.0000  350.5000  160.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  76  288.0000   72  -52.5000   479.0000  479.0000  479.0000  434.0000  350.5000  160.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  76  289.0000   71  -52.5000   479.0000  479.0000  479.0000  434.0000  350.5000  160.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  76  290.0000   70  -52.5000   479.0000  479.0000  479.0000  434.0000  350.5000  160.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  78  285.0000   75  -51.5000   452.0000  452.0000  452.0000  407.0000  323.5000  143.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  78  286.0000   74  -51.5000   452.0000  452.0000  452.0000  407.0000  323.5000  143.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  78  287.0000   73  -51.5000   452.0000  452.0000  452.0000  407.0000  323.5000  143.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  78  288.0000   72  -51.5000   452.0000  452.0000  452.0000  407.0000  323.5000  143.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  80  285.0000   75  -50.5000   452.0000  452.0000  452.0000  407.0000  323.5000  143.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  80  286.0000   74  -50.5000   452.0000  452.0000  452.0000  407.0000  323.5000  143.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  80  287.0000   73  -50.5000   452.0000  452.0000  452.0000  407.0000  323.5000  143.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  80  288.0000   72  -50.5000   452.0000  452.0000  452.0000  407.0000  323.5000  143.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  82  285.0000   75  -49.5000   448.0000  448.0000  448.0000  403.0000  319.5000  140.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  82  286.0000   74  -49.5000   448.0000  448.0000  448.0000  403.0000  319.5000  140.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  82  287.0000   73  -49.5000   448.0000  448.0000  448.0000  403.0000  319.5000  140.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  84  285.0000   75  -48.5000   448.0000  448.0000  448.0000  403.0000  319.5000  140.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  84  286.0000   74  -48.5000   448.0000  448.0000  448.0000  403.0000  319.5000  140.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  84  287.0000   73  -48.5000   448.0000  448.0000  448.0000  403.0000  319.5000  140.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  86  285.0000   75  -47.5000   455.0000  455.0000  455.0000  410.0000  326.5000  145.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  86  286.0000   74  -47.5000   455.0000  455.0000  455.0000  410.0000  326.5000  145.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  86  287.0000   73  -47.5000   455.0000  455.0000  455.0000  410.0000  326.5000  145.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  88  285.0000   75  -46.5000   455.0000  455.0000  455.0000  410.0000  326.5000  145.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  88  286.0000   74  -46.5000   455.0000  455.0000  455.0000  410.0000  326.5000  145.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  88  287.0000   73  -46.5000   455.0000  455.0000  455.0000  410.0000  326.5000  145.3333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  90  286.0000   74  -45.5000   466.0000  466.0000  466.0000  421.0000  337.5000  152.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  90  287.0000   73  -45.5000   466.0000  466.0000  466.0000  421.0000  337.5000  152.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  90  288.0000   72  -45.5000   466.0000  466.0000  466.0000  421.0000  337.5000  152.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  92  286.0000   74  -44.5000   466.0000  466.0000  466.0000  421.0000  337.5000  152.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  92  287.0000   73  -44.5000   466.0000  466.0000  466.0000  421.0000  337.5000  152.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  92  288.0000   72  -44.5000   466.0000  466.0000  466.0000  421.0000  337.5000  152.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  94  286.0000   74  -43.5000   466.0000  466.0000  466.0000  421.0000  337.5000  152.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  94  287.0000   73  -43.5000   466.0000  466.0000  466.0000  421.0000  337.5000  152.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  94  288.0000   72  -43.5000   466.0000  466.0000  466.0000  421.0000  337.5000  152.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  96  287.0000   73  -42.5000   454.0000  454.0000  454.0000  409.0000  325.5000  144.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
  96  288.0000   72  -42.5000   454.0000  454.0000  454.0000  409.0000  325.5000  144.6667    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
