 -----------------------------------------------------------------
 File ebv.dat created by TABOO on day: 2021.03.19 time:13.25.31
 Model: MODELS/PREM_LT60_NV5_VM5a.dat                                                                       
 L_MIN:      1
 L_MAX:    512
 MP:       128
 NN:        52
 -----------------------------------------------------------------
           0   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           1 -0.362104416       0.00000000      -3.99307534E-02  -7.55598322E-02 -0.107961014     -0.137517720     -0.164518923     -0.189215600     -0.211831331     -0.232566357     -0.251600295     -0.269094348     -0.285193384     -0.300027668     -0.313714296     -0.326358825     -0.338056207     -0.348892152     -0.358943999     -0.368281454     -0.376967609     -0.385059446     -0.392608583     -0.399661660     -0.406261057     -0.412445068     -0.418248504     -0.423702985     -0.428837180     -0.433677226     -0.438246906     -0.442567736     -0.446659476     -0.450540066     -0.454225838     -0.457731754     -0.461071491     -0.464257479     -0.467301130     -0.470212907     -0.473002285     -0.475678086     -0.478248298     -0.480720252     -0.483100742     -0.485395879     -0.487611473     -0.489752650     -0.491824239     -0.493830681     -0.495776057     -0.497664064     -0.499498218     -0.501281679     -0.503017426    
           2  -2.61735823E-02   0.00000000      -3.21733393E-02  -5.82901202E-02  -8.01032186E-02  -9.86141637E-02 -0.114507347     -0.128275350     -0.140285522     -0.150820062     -0.160101697     -0.168309927     -0.175592005     -0.182070598     -0.187848732     -0.193013921     -0.197640851     -0.201793686     -0.205527708     -0.208890826     -0.211924568     -0.214665189     -0.217144266     -0.219389454     -0.221425116     -0.223272562     -0.224950656     -0.226476058     -0.227863535     -0.229126185     -0.230275691     -0.231322438     -0.232275754     -0.233143941     -0.233934507     -0.234654188     -0.235309049     -0.235904545     -0.236445636     -0.236936823     -0.237382174     -0.237785384     -0.238149837     -0.238478601     -0.238774478     -0.239040047     -0.239277616     -0.239489362     -0.239677250     -0.239843085     -0.239988521     -0.240115091     -0.240224212     -0.240317151     -0.240395114    
           3  -1.01255337E-02   0.00000000      -1.85949523E-02  -3.39286663E-02  -4.66246828E-02  -5.71670346E-02  -6.59486502E-02  -7.32882321E-02  -7.94441178E-02  -8.46259072E-02  -8.90037790E-02  -9.27160978E-02  -9.58755389E-02  -9.85740200E-02 -0.100886673     -0.102875039     -0.104589701     -0.106072277     -0.107357189     -0.108472973     -0.109443359     -0.110288188     -0.111024097     -0.111665100     -0.112223074     -0.112708092     -0.113128811     -0.113492601     -0.113805868     -0.114074133     -0.114302240     -0.114494406     -0.114654325     -0.114785276     -0.114890173     -0.114971578     -0.115031786     -0.115072876     -0.115096673     -0.115104854     -0.115098909     -0.115080185     -0.115049921     -0.115009218     -0.114959091     -0.114900455     -0.114834137     -0.114760906     -0.114681453     -0.114596404     -0.114506334     -0.114411771     -0.114313193     -0.114211030     -0.114105701    
           4  -6.49831118E-03   0.00000000      -1.33570246E-02  -2.37147491E-02  -3.18116955E-02  -3.81693505E-02  -4.31845747E-02  -4.71607335E-02  -5.03300466E-02  -5.28704599E-02  -5.49185723E-02  -5.65794222E-02  -5.79339676E-02  -5.90447560E-02  -5.99602759E-02  -6.07182346E-02  -6.13480881E-02  -6.18729517E-02  -6.23110496E-02  -6.26768619E-02  -6.29819483E-02  -6.32356107E-02  -6.34453893E-02  -6.36174679E-02  -6.37569204E-02  -6.38679937E-02  -6.39542416E-02  -6.40186742E-02  -6.40638545E-02  -6.40920028E-02  -6.41050339E-02  -6.41046166E-02  -6.40922338E-02  -6.40691817E-02  -6.40366152E-02  -6.39955625E-02  -6.39469326E-02  -6.38915673E-02  -6.38302043E-02  -6.37635067E-02  -6.36920780E-02  -6.36164695E-02  -6.35371804E-02  -6.34546429E-02  -6.33692741E-02  -6.32814392E-02  -6.31914735E-02  -6.30996674E-02  -6.30062968E-02  -6.29116222E-02  -6.28158450E-02  -6.27191886E-02  -6.26218170E-02  -6.25239015E-02  -6.24255948E-02
           5  -4.87934612E-03   0.00000000      -1.00695165E-02  -1.74347740E-02  -2.28714868E-02  -2.68999822E-02  -2.98970193E-02  -3.21368501E-02  -3.38193066E-02  -3.50901298E-02  -3.60556990E-02  -3.67937721E-02  -3.73612754E-02  -3.77999693E-02  -3.81405875E-02  -3.84057984E-02  -3.86124142E-02  -3.87729667E-02  -3.88968401E-02  -3.89911346E-02  -3.90612558E-02  -3.91113758E-02  -3.91447432E-02  -3.91639173E-02  -3.91709544E-02  -3.91675159E-02  -3.91549803E-02  -3.91344950E-02  -3.91070284E-02  -3.90734188E-02  -3.90343852E-02  -3.89905572E-02  -3.89425009E-02  -3.88907082E-02  -3.88356186E-02  -3.87776345E-02  -3.87171134E-02  -3.86543758E-02  -3.85897160E-02  -3.85233946E-02  -3.84556577E-02  -3.83867137E-02  -3.83167639E-02  -3.82459834E-02  -3.81745361E-02  -3.81025635E-02  -3.80301997E-02  -3.79575603E-02  -3.78847532E-02  -3.78118753E-02  -3.77390087E-02  -3.76662314E-02  -3.75936143E-02  -3.75212170E-02  -3.74490879E-02
           6  -3.80708301E-03   0.00000000      -7.65476422E-03  -1.29918661E-02  -1.67434011E-02  -1.93854850E-02  -2.12492347E-02  -2.25660689E-02  -2.34978497E-02  -2.41578482E-02  -2.46254038E-02  -2.49561407E-02  -2.51891091E-02  -2.53517721E-02  -2.54634842E-02  -2.55379342E-02  -2.55848318E-02  -2.56111044E-02  -2.56217215E-02  -2.56202798E-02  -2.56094038E-02  -2.55910289E-02  -2.55666096E-02  -2.55372431E-02  -2.55037863E-02  -2.54669059E-02  -2.54271422E-02  -2.53849328E-02  -2.53406409E-02  -2.52945758E-02  -2.52470002E-02  -2.51981411E-02  -2.51481999E-02  -2.50973515E-02  -2.50457488E-02  -2.49935370E-02  -2.49408353E-02  -2.48877574E-02  -2.48344038E-02  -2.47808620E-02  -2.47272141E-02  -2.46735308E-02  -2.46198792E-02  -2.45663170E-02  -2.45128926E-02  -2.44596563E-02  -2.44066454E-02  -2.43538991E-02  -2.43014470E-02  -2.42493190E-02  -2.41975375E-02  -2.41461247E-02  -2.40951013E-02  -2.40444783E-02  -2.39942707E-02
           7  -3.02639441E-03   0.00000000      -5.84475743E-03  -9.75458324E-03  -1.23862075E-02  -1.41565660E-02  -1.53454654E-02  -1.61414407E-02  -1.66715961E-02  -1.70216542E-02  -1.72494594E-02  -1.73940752E-02  -1.74819045E-02  -1.75308194E-02  -1.75529364E-02  -1.75564922E-02  -1.75470989E-02  -1.75286010E-02  -1.75036378E-02  -1.74740441E-02  -1.74410958E-02  -1.74056962E-02  -1.73684917E-02  -1.73299517E-02  -1.72904190E-02  -1.72501560E-02  -1.72093604E-02  -1.71681922E-02  -1.71267726E-02  -1.70852058E-02  -1.70435738E-02  -1.70019493E-02  -1.69603918E-02  -1.69189498E-02  -1.68776698E-02  -1.68365873E-02  -1.67957358E-02  -1.67551432E-02  -1.67148337E-02  -1.66748278E-02  -1.66351460E-02  -1.65957995E-02  -1.65568013E-02  -1.65181644E-02  -1.64798964E-02  -1.64420027E-02  -1.64044909E-02  -1.63673628E-02  -1.63306221E-02  -1.62942708E-02  -1.62583087E-02  -1.62227359E-02  -1.61875505E-02  -1.61527507E-02  -1.61183365E-02
           8  -2.44288938E-03   0.00000000      -4.48154239E-03  -7.36845657E-03  -9.23400465E-03  -1.04348464E-02  -1.12027228E-02  -1.16886543E-02  -1.19910622E-02  -1.21740736E-02  -1.22794770E-02  -1.23344958E-02  -1.23568643E-02  -1.23581337E-02  -1.23458263E-02  -1.23248389E-02  -1.22983595E-02  -1.22684622E-02  -1.22364964E-02  -1.22033376E-02  -1.21695558E-02  -1.21355196E-02  -1.21014696E-02  -1.20675601E-02  -1.20338891E-02  -1.20005216E-02  -1.19674969E-02  -1.19348392E-02  -1.19025651E-02  -1.18706813E-02  -1.18391924E-02  -1.18080992E-02  -1.17774010E-02  -1.17470967E-02  -1.17171807E-02  -1.16876522E-02  -1.16585037E-02  -1.16297333E-02  -1.16013354E-02  -1.15733044E-02  -1.15456348E-02  -1.15183219E-02  -1.14913592E-02  -1.14647411E-02  -1.14384629E-02  -1.14125181E-02  -1.13869002E-02  -1.13616055E-02  -1.13366256E-02  -1.13119557E-02  -1.12875905E-02  -1.12635233E-02  -1.12397484E-02  -1.12162605E-02  -1.11930538E-02
           9  -1.99880591E-03   0.00000000      -3.44721670E-03  -5.58913499E-03  -6.91812439E-03  -7.73521420E-03  -8.23028851E-03  -8.52329377E-03  -8.68993811E-03  -8.77795368E-03  -8.81738961E-03  -8.82712658E-03  -8.81899148E-03  -8.80036317E-03  -8.77582002E-03  -8.74817837E-03  -8.71914998E-03  -8.68975744E-03  -8.66059214E-03  -8.63198191E-03  -8.60409159E-03  -8.57699197E-03  -8.55069235E-03  -8.52517225E-03  -8.50039441E-03  -8.47631320E-03  -8.45288020E-03  -8.43004882E-03  -8.40777438E-03  -8.38601496E-03  -8.36473331E-03  -8.34389497E-03  -8.32346920E-03  -8.30342900E-03  -8.28374829E-03  -8.26440658E-03  -8.24538339E-03  -8.22666008E-03  -8.20822269E-03  -8.19005538E-03  -8.17214604E-03  -8.15448258E-03  -8.13705474E-03  -8.11985321E-03  -8.10286868E-03  -8.08609370E-03  -8.06952082E-03  -8.05314258E-03  -8.03695433E-03  -8.02094862E-03  -8.00512172E-03  -7.98946805E-03  -7.97398202E-03  -7.95866083E-03  -7.94349890E-03
