           0   0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
           1   0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
           2  0.152994007      -0.00000000      -3.23827937E-02  -5.34944423E-02  -6.80660680E-02  -7.85356089E-02  -8.63538906E-02  -9.24135149E-02  -9.72727612E-02 -0.101285987     -0.104681663     -0.107610188     -0.110172875     -0.112440020     -0.114461966     -0.116276115     -0.117911197     -0.119390026     -0.120731227     -0.121950388     -0.123060778     -0.124073885     -0.124999732     -0.125847161     -0.126623973     -0.127337098     -0.127992764     -0.128596500     -0.129153237     -0.129667446     -0.130143076     -0.130583733     -0.130992606     -0.131372586     -0.131726265     -0.132055998     -0.132363856     -0.132651761     -0.132921413     -0.133174345     -0.133411974     -0.133635536     -0.133846179     -0.134044945     -0.134232745     -0.134410426     -0.134578779     -0.134738475     -0.134890169     -0.135034412     -0.135171756     -0.135302678     -0.135427594     -0.135546938     -0.135661036    
           3  0.120153494      -0.00000000      -2.04063356E-02  -3.57739851E-02  -4.76131551E-02  -5.68527095E-02  -6.41503111E-02  -6.99839965E-02  -7.47047216E-02  -7.85718486E-02  -8.17782581E-02  -8.44682232E-02  -8.67504179E-02  -8.87072608E-02  -9.04017538E-02  -9.18824524E-02  -9.31871012E-02  -9.43453163E-02  -9.53805447E-02  -9.63115171E-02  -9.71533656E-02  -9.79183838E-02  -9.86167043E-02  -9.92567018E-02  -9.98453796E-02 -0.100388639     -0.100891493     -0.101358205     -0.101792447     -0.102197401     -0.102575831     -0.102930143     -0.103262477     -0.103574678     -0.103868417     -0.104145177     -0.104406260     -0.104652852     -0.104886025     -0.105106741     -0.105315857     -0.105514169     -0.105702393     -0.105881199     -0.106051184     -0.106212899     -0.106366858     -0.106513530     -0.106653348     -0.106786720     -0.106914029     -0.107035615     -0.107151791     -0.107262887     -0.107369170    
           4   9.81173217E-02  -0.00000000      -1.40643399E-02  -2.54234541E-02  -3.47235091E-02  -4.23747711E-02  -4.86945920E-02  -5.39360307E-02  -5.83023652E-02  -6.19571805E-02  -6.50322959E-02  -6.76340386E-02  -6.98482096E-02  -7.17441514E-02  -7.33779296E-02  -7.47949481E-02  -7.60320425E-02  -7.71191120E-02  -7.80804977E-02  -7.89360330E-02  -7.97019526E-02  -8.03915486E-02  -8.10157433E-02  -8.15835670E-02  -8.21024701E-02  -8.25786665E-02  -8.30173343E-02  -8.34228322E-02  -8.37988257E-02  -8.41484368E-02  -8.44743177E-02  -8.47787559E-02  -8.50637183E-02  -8.53309184E-02  -8.55818763E-02  -8.58178884E-02  -8.60401392E-02  -8.62496719E-02  -8.64474177E-02  -8.66342187E-02  -8.68108347E-02  -8.69779587E-02  -8.71362314E-02  -8.72862265E-02  -8.74284655E-02  -8.75634626E-02  -8.76916572E-02  -8.78134668E-02  -8.79292935E-02  -8.80394951E-02  -8.81444141E-02  -8.82443637E-02  -8.83396342E-02  -8.84305164E-02  -8.85172561E-02
           5   8.20964426E-02  -0.00000000      -1.07912626E-02  -1.96359195E-02  -2.70100199E-02  -3.31976227E-02  -3.84158418E-02  -4.28376757E-02  -4.66024652E-02  -4.98229563E-02  -5.25907464E-02  -5.49804643E-02  -5.70531487E-02  -5.88588715E-02  -6.04388751E-02  -6.18272312E-02  -6.30521849E-02  -6.41372874E-02  -6.51021749E-02  -6.59633279E-02  -6.67346269E-02  -6.74277842E-02  -6.80527315E-02  -6.86179399E-02  -6.91306144E-02  -6.95969611E-02  -7.00222999E-02  -7.04112351E-02  -7.07677305E-02  -7.10952654E-02  -7.13968351E-02  -7.16750920E-02  -7.19323531E-02  -7.21706450E-02  -7.23917708E-02  -7.25973174E-02  -7.27887005E-02  -7.29671866E-02  -7.31338859E-02  -7.32898042E-02  -7.34358430E-02  -7.35728145E-02  -7.37014562E-02  -7.38224164E-02  -7.39362910E-02  -7.40436390E-02  -7.41449371E-02  -7.42406473E-02  -7.43311644E-02  -7.44168684E-02  -7.44981095E-02  -7.45752007E-02  -7.46484250E-02  -7.47180507E-02  -7.47843236E-02
           6   7.02821389E-02  -0.00000000      -8.91506765E-03  -1.61969867E-02  -2.22796556E-02  -2.74108537E-02  -3.17735560E-02  -3.55092958E-02  -3.87290902E-02  -4.15208042E-02  -4.39545214E-02  -4.60865833E-02  -4.79626395E-02  -4.96199653E-02  -5.10892607E-02  -5.23959957E-02  -5.35614640E-02  -5.46036065E-02  -5.55376448E-02  -5.63765578E-02  -5.71315065E-02  -5.78121170E-02  -5.84267415E-02  -5.89826666E-02  -5.94862588E-02  -5.99431135E-02  -6.03581518E-02  -6.07357323E-02  -6.10796921E-02  -6.13934547E-02  -6.16800562E-02  -6.19421974E-02  -6.21822923E-02  -6.24024905E-02  -6.26047254E-02  -6.27907217E-02  -6.29619956E-02  -6.31199479E-02  -6.32658228E-02  -6.34007454E-02  -6.35257140E-02  -6.36416301E-02  -6.37493059E-02  -6.38494864E-02  -6.39428273E-02  -6.40299320E-02  -6.41113371E-02  -6.41875342E-02  -6.42589629E-02  -6.43260330E-02  -6.43891096E-02  -6.44485131E-02  -6.45045415E-02  -6.45574778E-02  -6.46075606E-02
           7   6.13524914E-02  -0.00000000      -7.68644409E-03  -1.39272483E-02  -1.91323757E-02  -2.35300064E-02  -2.72837710E-02  -3.05167455E-02  -3.33230793E-02  -3.57756875E-02  -3.79316919E-02  -3.98363993E-02  -4.15261835E-02  -4.30305973E-02  -4.43739593E-02  -4.55765128E-02  -4.66552824E-02  -4.76247445E-02  -4.84973043E-02  -4.92836870E-02  -4.99932282E-02  -5.06340973E-02  -5.12134843E-02  -5.17377369E-02  -5.22124954E-02  -5.26427664E-02  -5.30330166E-02  -5.33872359E-02  -5.37090003E-02  -5.40014990E-02  -5.42676151E-02  -5.45099117E-02  -5.47307171E-02  -5.49321100E-02  -5.51159605E-02  -5.52839600E-02  -5.54376282E-02  -5.55783361E-02  -5.57073131E-02  -5.58256693E-02  -5.59344180E-02  -5.60344495E-02  -5.61265945E-02  -5.62115833E-02  -5.62900826E-02  -5.63626885E-02  -5.64299524E-02  -5.64923584E-02  -5.65503538E-02  -5.66043369E-02  -5.66546693E-02  -5.67016788E-02  -5.67456633E-02  -5.67868873E-02  -5.68256006E-02
           8   5.44135198E-02  -0.00000000      -6.79514138E-03  -1.22899553E-02  -1.68694407E-02  -2.07438823E-02  -2.40607671E-02  -2.69287489E-02  -2.94294562E-02  -3.16251777E-02  -3.35642174E-02  -3.52845863E-02  -3.68167348E-02  -3.81854139E-02  -3.94110642E-02  -4.05107997E-02  -4.14991267E-02  -4.23884802E-02  -4.31896262E-02  -4.39119563E-02  -4.45637107E-02  -4.51521687E-02  -4.56837900E-02  -4.61643152E-02  -4.65988666E-02  -4.69920337E-02  -4.73479293E-02  -4.76702303E-02  -4.79622521E-02  -4.82269637E-02  -4.84670550E-02  -4.86849286E-02  -4.88827527E-02  -4.90624830E-02  -4.92258817E-02  -4.93745394E-02  -4.95098829E-02  -4.96332049E-02  -4.97456677E-02  -4.98483181E-02  -4.99421060E-02  -5.00278845E-02  -5.01064174E-02  -5.01784086E-02  -5.02444804E-02  -5.03051952E-02  -5.03610671E-02  -5.04125543E-02  -5.04600778E-02  -5.05040064E-02  -5.05446792E-02  -5.05824052E-02  -5.06174602E-02  -5.06500937E-02  -5.06805293E-02
           9   4.88818362E-02  -0.00000000      -6.10202411E-03  -1.10302810E-02  -1.51411882E-02  -1.86264887E-02  -2.16185097E-02  -2.42133979E-02  -2.64825970E-02  -2.84802653E-02  -3.02482173E-02  -3.18194143E-02  -3.32202986E-02  -3.44725102E-02  -3.55940424E-02  -3.66000943E-02  -3.75036411E-02  -3.83159071E-02  -3.90466712E-02  -3.97045277E-02  -4.02970500E-02  -4.08309773E-02  -4.13122810E-02  -4.17463146E-02  -4.21378501E-02  -4.24911641E-02  -4.28100899E-02  -4.30980809E-02  -4.33582179E-02  -4.35932912E-02  -4.38057929E-02  -4.39979732E-02  -4.41718586E-02  -4.43292558E-02  -4.44718152E-02  -4.46010046E-02  -4.47181463E-02  -4.48244400E-02  -4.49209586E-02  -4.50086631E-02  -4.50884365E-02  -4.51610535E-02  -4.52272221E-02  -4.52875793E-02  -4.53426950E-02  -4.53930870E-02  -4.54392172E-02  -4.54815067E-02  -4.55203243E-02  -4.55560163E-02  -4.55888882E-02  -4.56192084E-02  -4.56472300E-02  -4.56731729E-02  -4.56972420E-02
