           0   0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
           1   0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
           2  0.152994007      -0.00000000      -3.51587459E-02  -5.71486391E-02  -7.17739388E-02  -8.20007399E-02  -8.95105377E-02  -9.52855721E-02  -9.99104977E-02 -0.103739753     -0.106992856     -0.109809518     -0.112281695     -0.114472464     -0.116426900     -0.118178852     -0.119754732     -0.121175908     -0.122460194     -0.123622745     -0.124676682     -0.125633463     -0.126503170     -0.127294749     -0.128016189     -0.128674552     -0.129276156     -0.129826635     -0.130331069     -0.130793959     -0.131219357     -0.131610885     -0.131971821     -0.132305041     -0.132613197     -0.132898614     -0.133163422     -0.133409485     -0.133638531     -0.133852094     -0.134051532     -0.134238094     -0.134412900     -0.134576961     -0.134731188    
           3  0.120153494      -0.00000000      -2.20096055E-02  -3.81263383E-02  -5.02161607E-02  -5.94407208E-02  -6.65949732E-02  -7.22348839E-02  -7.67536461E-02  -8.04316774E-02  -8.34707022E-02  -8.60171169E-02  -8.81781653E-02  -9.00333449E-02  -9.16422233E-02  -9.30500552E-02  -9.42916274E-02  -9.53940824E-02  -9.63788852E-02  -9.72632170E-02  -9.80610400E-02  -9.87837911E-02  -9.94409844E-02 -0.100040570     -0.100589305     -0.101092905     -0.101556309     -0.101983771     -0.102378979     -0.102745146     -0.103085101     -0.103401326     -0.103696004     -0.103971079     -0.104228273     -0.104469121     -0.104694992     -0.104907110     -0.105106600     -0.105294429     -0.105471507     -0.105638646     -0.105796583     -0.105945982     -0.106087461    
           4   9.81173217E-02  -0.00000000      -1.47217559E-02  -2.64990795E-02  -3.60364206E-02  -4.37982902E-02  -5.01439236E-02  -5.53565174E-02  -5.96603565E-02  -6.32335022E-02  -6.62174970E-02  -6.87250569E-02  -7.08460510E-02  -7.26522207E-02  -7.42009580E-02  -7.55382478E-02  -7.67010301E-02  -7.77190253E-02  -7.86162168E-02  -7.94120282E-02  -8.01222399E-02  -8.07596892E-02  -8.13349113E-02  -8.18565339E-02  -8.23317096E-02  -8.27663541E-02  -8.31654221E-02  -8.35330635E-02  -8.38727728E-02  -8.41875374E-02  -8.44799131E-02  -8.47520754E-02  -8.50059390E-02  -8.52431506E-02  -8.54651704E-02  -8.56732726E-02  -8.58686045E-02  -8.60521868E-02  -8.62249136E-02  -8.63876119E-02  -8.65410343E-02  -8.66858512E-02  -8.68226737E-02  -8.69520679E-02  -8.70745480E-02
           5   8.20964426E-02  -0.00000000      -1.08915567E-02  -1.98515560E-02  -2.73303092E-02  -3.36007178E-02  -3.88780497E-02  -4.33365442E-02  -4.71179411E-02  -5.03378324E-02  -5.30907549E-02  -5.54541238E-02  -5.74915409E-02  -5.92553541E-02  -6.07887320E-02  -6.21273965E-02  -6.33009449E-02  -6.43340051E-02  -6.52470812E-02  -6.60573170E-02  -6.67790920E-02  -6.74244687E-02  -6.80036545E-02  -6.85252324E-02  -6.89965338E-02  -6.94237649E-02  -6.98122457E-02  -7.01665208E-02  -7.04904944E-02  -7.07875565E-02  -7.10606128E-02  -7.13122040E-02  -7.15445504E-02  -7.17595741E-02  -7.19589815E-02  -7.21442550E-02  -7.23167211E-02  -7.24775493E-02  -7.26277679E-02  -7.27683231E-02  -7.29000345E-02  -7.30236545E-02  -7.31398314E-02  -7.32491836E-02  -7.33522549E-02
           6   7.02821389E-02  -0.00000000      -8.73079710E-03  -1.59325916E-02  -2.19941866E-02  -2.71334630E-02  -3.15172225E-02  -3.52775864E-02  -3.85200866E-02  -4.13296111E-02  -4.37748767E-02  -4.59118858E-02  -4.77865674E-02  -4.94368486E-02  -5.08942306E-02  -5.21850623E-02  -5.33314869E-02  -5.43522388E-02  -5.52632436E-02  -5.60781136E-02  -5.68085164E-02  -5.74645214E-02  -5.80548495E-02  -5.85870482E-02  -5.90677150E-02  -5.95025979E-02  -5.98967448E-02  -6.02545813E-02  -6.05800040E-02  -6.08764440E-02  -6.11469410E-02  -6.13941774E-02  -6.16205409E-02  -6.18281402E-02  -6.20188564E-02  -6.21943586E-02  -6.23561367E-02  -6.25055283E-02  -6.26437217E-02  -6.27717748E-02  -6.28906339E-02  -6.30011633E-02  -6.31041229E-02  -6.32002056E-02  -6.32900223E-02
           7   6.13524914E-02  -0.00000000      -7.36752478E-03  -1.34161562E-02  -1.85114387E-02  -2.28492580E-02  -2.65742056E-02  -2.97972839E-02  -3.26047577E-02  -3.50644328E-02  -3.72301899E-02  -3.91453356E-02  -4.08450738E-02  -4.23583314E-02  -4.37091626E-02  -4.49177511E-02  -4.60012071E-02  -4.69741486E-02  -4.78491560E-02  -4.86371480E-02  -4.93476391E-02  -4.99889664E-02  -5.05684651E-02  -5.10926172E-02  -5.15671670E-02  -5.19972108E-02  -5.23872897E-02  -5.27414456E-02  -5.30632958E-02  -5.33560738E-02  -5.36226705E-02  -5.38656786E-02  -5.40874191E-02  -5.42899780E-02  -5.44752292E-02  -5.46448603E-02  -5.48003726E-02  -5.49431369E-02  -5.50743639E-02  -5.51951639E-02  -5.53065203E-02  -5.54093271E-02  -5.55043966E-02  -5.55924401E-02  -5.56741208E-02
           8   5.44135198E-02  -0.00000000      -6.42081024E-03  -1.16638150E-02  -1.60773657E-02  -1.98428836E-02  -2.30900887E-02  -2.59158295E-02  -2.83936094E-02  -3.05800457E-02  -3.25194113E-02  -3.42469178E-02  -3.57909724E-02  -3.71748842E-02  -3.84180434E-02  -3.95367928E-02  -4.05450836E-02  -4.14549410E-02  -4.22768183E-02  -4.30198722E-02  -4.36921865E-02  -4.43009026E-02  -4.48523797E-02  -4.53522950E-02  -4.58057337E-02  -4.62172329E-02  -4.65908796E-02  -4.69303541E-02  -4.72389534E-02  -4.75196540E-02  -4.77751456E-02  -4.80078422E-02  -4.82199267E-02  -4.84133661E-02  -4.85899374E-02  -4.87512499E-02  -4.88987528E-02  -4.90337498E-02  -4.91574295E-02  -4.92708534E-02  -4.93749939E-02  -4.94707190E-02  -4.95588221E-02  -4.96400110E-02  -4.97149341E-02
           9   4.88818362E-02  -0.00000000      -5.71480487E-03  -1.03637315E-02  -1.42767057E-02  -1.76218674E-02  -2.05163509E-02  -2.30457447E-02  -2.52738614E-02  -2.72491612E-02  -2.90091895E-02  -3.05836070E-02  -3.19963247E-02  -3.32670026E-02  -3.44120413E-02  -3.54453661E-02  -3.63789499E-02  -3.72231826E-02  -3.79871838E-02  -3.86790000E-02  -3.93057801E-02  -3.98738906E-02  -4.03890349E-02  -4.08563316E-02  -4.12803814E-02  -4.16653231E-02  -4.20148969E-02  -4.23324630E-02  -4.26210761E-02  -4.28834781E-02  -4.31221537E-02  -4.33393493E-02  -4.35371026E-02  -4.37172465E-02  -4.38814424E-02  -4.40311953E-02  -4.41678651E-02  -4.42926846E-02  -4.44067679E-02  -4.45111245E-02  -4.46066633E-02  -4.46942151E-02  -4.47745249E-02  -4.48482670E-02  -4.49160561E-02
