 -----------------------------------------------------------------
 File ebu.dat created by TABOO on day: 2021.04.13 time:16.58.07
 Model: MODELS/PREM_LT120_NV3_VM1.dat                                                                       
 L_MIN:      1
 L_MAX:    512
 MP:       128
 NN:        18
 -----------------------------------------------------------------
           0   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           1 -0.339687318       0.00000000      -1.79161038E-02  -3.17653269E-02  -4.24928963E-02  -5.08060642E-02  -5.72501644E-02  -6.22472130E-02  -6.61239177E-02  -6.91332221E-02  -7.14709684E-02  -7.32887760E-02  -7.47040287E-02  -7.58076012E-02  -7.66698718E-02  -7.73453042E-02  -7.78760836E-02  -7.82948583E-02  -7.86269233E-02  -7.88918361E-02  -7.91047513E-02
           2  -9.23714414E-02   0.00000000     -0.129258633     -0.183205605     -0.213298097     -0.233598024     -0.248536900     -0.259904325     -0.268664360     -0.275453031     -0.280732632     -0.284851879     -0.288077176     -0.290613115     -0.292616963     -0.294209719     -0.295484573     -0.296513230     -0.297350973     -0.298040450     -0.298614442    
           3  -6.71474561E-02   0.00000000     -0.128564879     -0.195334464     -0.234044328     -0.258790761     -0.275814563     -0.288108140     -0.297257394     -0.304195821     -0.309524655     -0.313657403     -0.316890538     -0.319441944     -0.321474016     -0.323108912     -0.324438751     -0.325533539     -0.326446444     -0.327217996     -0.327879220    
           4  -5.12370504E-02   0.00000000     -0.118473411     -0.191945463     -0.238901556     -0.269832879     -0.290821165     -0.305467099     -0.315953076     -0.323636293     -0.329383582     -0.333763659     -0.337159306     -0.339834332     -0.341974229     -0.343711972     -0.345144182     -0.346342146     -0.347359002     -0.348234653     -0.348999500    
           5  -4.31620218E-02   0.00000000     -0.107828259     -0.181652680     -0.232650191     -0.268199235     -0.293228745     -0.311048597     -0.323891997     -0.333273679     -0.340226889     -0.345460832     -0.349465817     -0.352583319     -0.355053067     -0.357044995     -0.358680516     -0.360047340     -0.361209452     -0.362213999     -0.363096088    
           6  -3.88536975E-02   0.00000000      -9.95684713E-02 -0.171467230     -0.223656967     -0.261712611     -0.289602160     -0.310159385     -0.325412065     -0.336814255     -0.345411181     -0.351955980     -0.356993020     -0.360916972     -0.364014953     -0.366496652     -0.368515849     -0.370185941     -0.371590734     -0.372792602     -0.373838276    
           7  -3.62738036E-02   0.00000000      -9.33433622E-02 -0.162929550     -0.215112120     -0.254416615     -0.284150749     -0.306747258     -0.324002504     -0.337247968     -0.347473830     -0.355418891     -0.361636102     -0.366540551     -0.370444685     -0.373584449     -0.376138419     -0.378242016     -0.379998356     -0.381486028     -0.382765234    
           8  -3.45441625E-02   0.00000000      -8.84735882E-02 -0.155889615     -0.207643583     -0.247579977     -0.278539538     -0.302644193     -0.321490407     -0.336287230     -0.347955316     -0.357198715     -0.364558458     -0.370451450     -0.375200003     -0.379054070     -0.382207632     -0.384811819     -0.386984438     -0.388817370     -0.390382558    
           9  -3.32742259E-02   0.00000000      -8.44934285E-02 -0.149971694     -0.201166064     -0.241428658     -0.273248076     -0.298501074     -0.318618894     -0.334702671     -0.347606152     -0.357995003     -0.366391033     -0.373204768     -0.378760129     -0.383313417     -0.387067795     -0.390184581     -0.392791986     -0.394992024     -0.396865964    
          10  -3.22751030E-02   0.00000000      -8.11199173E-02 -0.144870341     -0.195470735     -0.235888556     -0.268332273     -0.294479996     -0.315625429     -0.332777321     -0.346729428     -0.358110666     -0.367421955     -0.375063986     -0.381358117     -0.386562824     -0.390886158     -0.394495994     -0.397527844     -0.400091052     -0.402274102    
          11  -3.14460844E-02   0.00000000      -7.81769082E-02 -0.140365213     -0.190362573     -0.230820611     -0.263716996     -0.290564865     -0.312542319     -0.330579013     -0.345415950     -0.357648283     -0.367756397     -0.376129955     -0.383085519     -0.388881058     -0.393727005     -0.397795141     -0.401225895     -0.404134065     -0.406613559    
          12  -3.07284947E-02   0.00000000      -7.55475983E-02 -0.136295944     -0.185680747     -0.226086184     -0.259295344     -0.286681980     -0.309326023     -0.328088969     -0.343665540     -0.356620133     -0.367413819     -0.376424611     -0.383963197     -0.390285343     -0.395601988     -0.400087029     -0.403884143     -0.407111883     -0.409868211    
          13  -3.00857350E-02   0.00000000      -7.31499046E-02 -0.132542670     -0.181296170     -0.221563905     -0.254962295     -0.282746106     -0.305910856     -0.325259000     -0.341444254     -0.355003208     -0.366378665     -0.375937015     -0.383982241     -0.390766859     -0.396500885     -0.401359111     -0.405486941     -0.409005493     -0.412015647    
          14  -2.94939410E-02   0.00000000      -7.09239766E-02 -0.129014462     -0.177106872     -0.217153534     -0.250626981     -0.278679073     -0.302232355     -0.322037429     -0.338711590     -0.352766097     -0.364626348     -0.374647349     -0.383125901     -0.390310377     -0.396408945     -0.401596040     -0.406017840     -0.409796953     -0.413036257    
          15  -2.89371535E-02   0.00000000      -6.88254610E-02 -0.125642434     -0.173034042     -0.212776348     -0.246216491     -0.274417132     -0.298236877     -0.318380564     -0.335432798     -0.349881470     -0.362135559     -0.372538805     -0.381380439     -0.388904124     -0.395315289     -0.400787145     -0.405465811     -0.409474581     -0.412917346    
          16  -2.84045786E-02   0.00000000      -6.68216124E-02 -0.122375324     -0.169019058     -0.208373755     -0.241677135     -0.269913822     -0.293886185     -0.314258337     -0.331585079     -0.346332729     -0.358894765     -0.369603634     -0.378740847     -0.386544824     -0.393217623     -0.398930609     -0.403828979     -0.408035904     -0.411655813    
          17  -2.78889425E-02   0.00000000      -6.48885742E-02 -0.119176306     -0.165020376     -0.203905359     -0.236973166     -0.265139908     -0.289158136     -0.309655368     -0.327159315     -0.342116177     -0.354904443     -0.365845621     -0.375213236     -0.383240163     -0.390124500     -0.396035165     -0.401115805     -0.405488938     -0.409258842    
          18  -2.73854081E-02   0.00000000      -6.30094707E-02 -0.116020083     -0.161010802     -0.199346438     -0.232084930     -0.260081947     -0.284045845     -0.304571062     -0.322160393     -0.337241232     -0.350177735     -0.361280710     -0.370815635     -0.379009366     -0.386055768     -0.392120779     -0.397346020     -0.401852787     -0.405744761    
          19  -2.68908571E-02   0.00000000      -6.11728020E-02 -0.112890661     -0.156974897     -0.194685429     -0.227006510     -0.254740506     -0.278556228     -0.299018145     -0.316606194     -0.331730068     -0.344740301     -0.355937123     -0.365577936     -0.373883486     -0.381043106     -0.387219161     -0.392551064     -0.397158265     -0.401143402    
          20  -2.64033861E-02   0.00000000      -5.93712702E-02 -0.109779224     -0.152906477     -0.189921156     -0.221742988     -0.249127254     -0.272707313     -0.293020487     -0.310525596     -0.325615734     -0.338628441     -0.349853754     -0.359540910     -0.367904484     -0.375128955     -0.381373078     -0.386773378     -0.391447335     -0.395496070    
          21  -2.59219501E-02   0.00000000      -5.76006807E-02 -0.106682479     -0.148806378     -0.185060501     -0.216308072     -0.243262708     -0.266526103     -0.286610931     -0.303956509     -0.318940461     -0.331887931     -0.343078911     -0.352754951     -0.361124188     -0.368366122     -0.374635637     -0.380066156     -0.384772897     -0.388855129    
          22  -2.54461039E-02   0.00000000      -5.58591373E-02 -0.103601031     -0.144680470     -0.180115998     -0.210721523     -0.237173826     -0.260046273     -0.279829144     -0.296943963     -0.311753750     -0.324571908     -0.335668981     -0.345278680     -0.353602946     -0.360816240     -0.367069274     -0.372492343     -0.377197981     -0.381283492    
          23  -2.49758083E-02   0.00000000      -5.41463271E-02 -0.100538217     -0.140538022     -0.175104111     -0.205007225     -0.230891839     -0.253305942     -0.272719651     -0.289537877     -0.304110318     -0.316739291     -0.327686220     -0.337177277     -0.345408261     -0.352548510     -0.358744621     -0.364123464     -0.368794799     -0.372853726    
          24  -2.45112926E-02   0.00000000      -5.24630062E-02  -9.74991098E-02 -0.136390477     -0.170043468     -0.199191496     -0.224450469     -0.246345878     -0.265329480     -0.281791300     -0.296068430     -0.308452845     -0.319197327     -0.328520775     -0.336612940     -0.343638122     -0.349738747     -0.355038136     -0.359643191     -0.363646507    
          25  -2.40529533E-02   0.00000000      -5.08105457E-02  -9.44896415E-02 -0.132250130     -0.164953798     -0.193301558     -0.217884436     -0.239207849     -0.257707208     -0.273758739     -0.287688136     -0.299777597     -0.310271651     -0.319382399     -0.327293575     -0.334164560     -0.340133578     -0.345320404     -0.349828929     -0.353749186    
          26  -2.36012712E-02   0.00000000      -4.91906293E-02  -9.15161520E-02 -0.128129661     -0.159854740     -0.187364534     -0.211228207     -0.231933519     -0.249901146     -0.265494883     -0.279029846     -0.290779233     -0.300979793     -0.309836954     -0.317528874     -0.324210048     -0.330014437     -0.335058242     -0.339442343     -0.343254089    
          27  -2.31567603E-02   0.00000000      -4.76050079E-02  -8.85848030E-02 -0.124041200     -0.154765382     -0.181406602     -0.204515159     -0.224563301     -0.241958484     -0.257053316     -0.270153195     -0.281522900     -0.291391969     -0.299959511     -0.307398170     -0.313857675     -0.319467902     -0.324341446     -0.328576028     -0.332256317    
          28  -2.27199309E-02   0.00000000      -4.60553542E-02  -8.57014284E-02 -0.119996168     -0.149703503     -0.175452396     -0.197776914     -0.217135653     -0.233924419     -0.248485640     -0.261115879     -0.272072107     -0.281577110     -0.289823920     -0.296979934     -0.303190261     -0.308580667     -0.313260227     -0.317323476     -0.320852339    
