 -----------------------------------------------------------------
 File: gamma-REV.dat 2021.04.14 11.33.08
 Model: MODELS/PREM_LT90_NV4_VM2a.dat                                                                       
 MP:       128
 -----------------------------------------------------------------
           0   5706.0032264867141        2340.6940755953633        479.33372634976888     
           1   7142.9191413362023        4264.4293937400116        1040.9596281392871     
           2   8156.3326421339352        5610.1996745981915        1504.3894389852619     
           3   8914.5880167712348        6611.6788754417121        1895.3803553246262     
           4   9497.4592774926350        7382.3677704300271        2229.5651928652292     
           5   9955.9622969279535        7992.8211878044140        2517.5556624673418     
           6   10324.329665131636        8488.7854884063145        2766.9529704393690     
           7   10626.125128707945        8900.7049585691257        2983.4823207458462     
           8   10877.914388473033        9249.3430810068276        3171.6551435392676     
           9   11091.568503874068        9549.2156742029401        3335.1621144773394     
          10   11275.744679489091        9810.7251865068520        3477.1100742191493     
          11   11436.857083781821        10041.507720897904        3600.1679356760155     
          12   11579.725385171601        10247.296667198993        3706.6594068172758     
          13   11708.016195317552        10432.486131813464        3798.6245308495945     
          14   11824.549196480335        10600.505654304619        3877.8628045159157     
          15   11931.513296334577        10754.074642844054        3945.9652442483989     
          16   12030.621867884474        10895.378922455513        4004.3396373130481     
          17   12123.225987463371        11026.195943890445        4054.2314054193371     
          18   12210.398189158979        11147.985489906294        4096.7414707398075     
          19   12292.995169157361        11261.956714964441        4132.8419250395600     
          20   12371.705224956817        11369.118609273055        4163.3899717993982     
          21   12447.084468886162        11470.318612959813        4189.1404279977305     
          22   12519.584684849386        11566.272591736806        4210.7569722604785     
          23   12589.574898156616        11657.588400359340        4228.8222723310391     
          24   12657.358173044951        11744.784608210932        4243.8470961154635     
          25   12723.184760015571        11828.305521727672        4256.2784950323048     
          26   12787.262433256041        11908.533336171617        4266.5071394817460     
          27   12849.764653077726        11985.798037476339        4274.8738804251734     
          28   12910.837036803248        12060.385523670051        4281.6756065229702     
          29   12970.602508547623        12132.544305504573        4287.1704621458302     
          30   13029.165413281960        12202.491064794212        4291.5824874870214     
          31   13086.614816048310        12270.415288213759        4295.1057378502092     
          32   13143.027157934903        12336.483148231111        4297.9079349807507     
          33   13198.468402612469        12400.840767528336        4300.1336991064718     
          34   13252.995778082159        12463.616975929132        4301.9074062265863     
          35   13306.659195727165        12524.925647521661        4303.3357111975920     
          36   13359.502411244697        12584.867688903121        4304.5097733621824     
          37   13411.563978397582        12643.532736214474        4305.5072178865821     
          38   13462.878035878008        12701.000608086551        4306.3938626346435     
          39   13513.474959244670        12757.342553183595        4307.2252373235669     
          40   13563.381903359639        12812.622324249862        4308.0479188777681     
          41   13612.623255613507        12866.897105089136        4308.9007043188431     
          42   13661.221016179139        12920.218312463943        4309.8156401906763     
          43   13709.195118336347        12972.632291280343        4310.8189254068129     
